TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1 320630858.75013 320630860.37065 320630861.99117 0 0.0 74.66191290796992 0.0 0.0 0.0
2 320630861.99117 320630863.61169 320630865.23221 0 0.0 74.66191290796992 0.0 0.0 0.0
3 320630865.23221 320630866.85273 320630868.47325 0 0.0 74.66191290796992 0.0 0.0 0.0
4 320630868.47325 320630870.09376997 320630871.71428996 0 0.0 74.66191290796992 0.0 0.0 0.0
5 320630871.71429 320630873.33481 320630874.95533 0 0.0 74.66191290796992 0.0 0.0 0.0
6 320630874.95533 320630876.57585 320630878.19637 0 0.0 74.66191290796992 0.0 0.0 0.0
7 320630878.19637 320630879.81689 320630881.43741 0 0.0 74.66191290796992 0.0 0.0 0.0
8 320630881.43741 320630883.05793 320630884.67845 0 0.0 74.66191290796992 0.0 0.0 0.0
9 320630884.67845 320630886.29897 320630887.91949 0 0.0 74.66191290796992 0.0 0.0 0.0
10 320630887.91949 320630889.54001 320630891.16053 0 0.0 74.66191290796992 0.0 0.0 0.0
11 320630891.16053 320630892.78104997 320630894.40156996 0 0.0 74.66191290796992 0.0 0.0 0.0
12 320630894.40157 320630896.02209 320630897.64261 0 0.0 74.66191290796992 0.0 0.0 0.0
13 320630897.64261 320630899.26313 320630900.88365 0 0.0 74.66191290796992 0.0 0.0 0.0
14 320630900.88365 320630902.50417 320630904.12469 0 0.0 74.66191290796992 0.0 0.0 0.0
15 320630904.12469 320630905.74521 320630907.36573 0 0.0 74.66191290796992 0.0 0.0 0.0
16 320630907.36573 320630908.98625 320630910.60677 0 0.0 74.66191290796992 0.0 0.0 0.0
17 320630910.60677 320630912.22729 320630913.84781 0 0.0 74.66191290796992 0.0 0.0 0.0
18 320630913.84781 320630915.46832997 320630917.08884996 0 0.0 74.66191290796992 0.0 0.0 0.0
19 320630917.08885 320630918.70937 320630920.32989 0 0.0 74.66191290796992 0.0 0.0 0.0
20 320630920.32989 320630921.95041 320630923.57093 0 0.0 74.66191290796992 0.0 0.0 0.0
21 320630923.57093 320630925.19145 320630926.81197 0 0.0 74.66191290796992 0.0 0.0 0.0
22 320630926.81197 320630928.43249 320630930.05301 0 0.0 74.66191290796992 0.0 0.0 0.0
23 320630930.05301 320630931.67353 320630933.29405 0 0.0 74.66191290796992 0.0 0.0 0.0
24 320630933.29405 320630934.91457 320630936.53508997 0 0.0 74.66191290796992 0.0 0.0 0.0
