TIME_BIN TIME_MIN TIME TIME_MAX COUNTS STAT_ERR AREA EXPOSURE COUNT_RATE COUNT_RATE_ERR
1 72291319.800535 72291321.42105499 72291323.041575 0 0.0 2874.75362757551 0.0 0.0 0.0
2 72291323.041575 72291324.66209501 72291326.282615 0 0.0 2874.75362757551 0.0 0.0 0.0
3 72291326.28261499 72291327.903135 72291329.523655 0 0.0 2874.75362757551 0.0 0.0 0.0
4 72291329.523655 72291331.144175 72291332.764695 0 0.0 2874.75362757551 0.0 0.0 0.0
5 72291332.76469499 72291334.38521498 72291336.005735 0 0.0 2874.75362757551 0.0 0.0 0.0
6 72291336.005735 72291337.626255 72291339.246775 0 0.0 2874.75362757551 0.0 0.0 0.0
7 72291339.24677499 72291340.867295 72291342.487815 0 0.0 2874.75362757551 0.0 0.0 0.0
8 72291342.487815 72291344.10833499 72291345.728855 0 0.0 2874.75362757551 0.0 0.0 0.0
9 72291345.728855 72291347.34937501 72291348.969895 0 0.0 2874.75362757551 0.0 0.0 0.0
10 72291348.96989499 72291350.590415 72291352.210935 0 0.0 2874.75362757551 0.0 0.0 0.0
11 72291352.210935 72291353.83145499 72291355.451975 0 0.0 2874.75362757551 0.0 0.0 0.0
12 72291355.45197499 72291357.07249498 72291358.693015 0 0.0 2874.75362757551 0.0 0.0 0.0
13 72291358.693015 72291360.313535 72291361.934055 0 0.0 2874.75362757551 0.0 0.0 0.0
14 72291361.934055 72291363.554575 72291365.175095 0 0.0 2874.75362757551 0.0 0.0 0.0
15 72291365.17509499 72291366.79561499 72291368.416135 0 0.0 2874.75362757551 0.0 0.0 0.0
16 72291368.416135 72291370.03665501 72291371.657175 0 0.0 2874.75362757551 0.0 0.0 0.0
17 72291371.65717499 72291373.277695 72291374.898215 0 0.0 2874.75362757551 0.0 0.0 0.0
18 72291374.898215 72291376.51873499 72291378.139255 0 0.0 2874.75362757551 0.0 0.0 0.0
19 72291378.13925499 72291379.75977498 72291381.380295 0 0.0 2874.75362757551 0.0 0.0 0.0
20 72291381.380295 72291383.000815 72291384.621335 0 0.0 2874.75362757551 0.0 0.0 0.0
21 72291384.621335 72291386.241855 72291387.862375 0 0.0 2874.75362757551 0.0 0.0 0.0
22 72291387.86237499 72291389.48289499 72291391.103415 0 0.0 2874.75362757551 0.0 0.0 0.0
23 72291391.103415 72291392.72393501 72291394.344455 0 0.0 2874.75362757551 0.0 0.0 0.0
24 72291394.34445499 72291395.964975 72291397.585495 0 0.0 2874.75362757551 0.0 0.0 0.0
25 72291397.585495 72291399.20601499 72291400.826535 0 0.0 2874.75362757551 0.0 0.0 0.0
26 72291400.82653499 72291402.44705498 72291404.067575 0 0.0 2874.75362757551 0.0 0.0 0.0
27 72291404.067575 72291405.688095 72291407.308615 0 0.0 2874.75362757551 0.0 0.0 0.0
28 72291407.308615 72291408.929135 72291410.549655 0 0.0 2874.75362757551 0.0 0.0 0.0
29 72291410.54965499 72291412.17017499 72291413.790695 0 0.0 2874.75362757551 0.0 0.0 0.0
30 72291413.790695 72291415.411215 72291417.031735 0 0.0 2874.75362757551 0.0 0.0 0.0
31 72291417.03173499 72291418.652255 72291420.272775 0 0.0 2874.75362757551 0.0 0.0 0.0
32 72291420.272775 72291421.89329499 72291423.513815 0 0.0 2874.75362757551 0.0 0.0 0.0
33 72291423.513815 72291425.13433501 72291426.754855 0 0.0 2874.75362757551 0.0 0.0 0.0
34 72291426.75485499 72291428.375375 72291429.995895 0 0.0 2874.75362757551 0.0 0.0 0.0
35 72291429.995895 72291431.616415 72291433.236935 0 0.0 2874.75362757551 0.0 0.0 0.0
36 72291433.23693499 72291434.85745499 72291436.477975 0 0.0 2874.75362757551 0.0 0.0 0.0
37 72291436.477975 72291438.098495 72291439.719015 0 0.0 2874.75362757551 0.0 0.0 0.0
38 72291439.71901499 72291441.339535 72291442.960055 0 0.0 2874.75362757551 0.0 0.0 0.0
39 72291442.960055 72291444.58057499 72291446.201095 0 0.0 2874.75362757551 0.0 0.0 0.0
40 72291446.201095 72291447.82161501 72291449.442135 0 0.0 2874.75362757551 0.0 0.0 0.0
41 72291449.44213499 72291451.062655 72291452.683175 0 0.0 2874.75362757551 0.0 0.0 0.0
42 72291452.683175 72291454.303695 72291455.924215 0 0.0 2874.75362757551 0.0 0.0 0.0
43 72291455.92421499 72291457.54473498 72291459.165255 0 0.0 2874.75362757551 0.0 0.0 0.0
44 72291459.165255 72291460.785775 72291462.406295 0 0.0 2874.75362757551 0.0 0.0 0.0
45 72291462.40629499 72291464.026815 72291465.647335 0 0.0 2874.75362757551 0.0 0.0 0.0
46 72291465.647335 72291467.26785499 72291468.888375 0 0.0 2874.75362757551 0.0 0.0 0.0
47 72291468.888375 72291470.50889501 72291472.129415 0 0.0 2874.75362757551 0.0 0.0 0.0
48 72291472.12941499 72291473.749935 72291475.370455 0 0.0 2874.75362757551 0.0 0.0 0.0
49 72291475.370455 72291476.99097499 72291478.611495 0 0.0 2874.75362757551 0.0 0.0 0.0
50 72291478.61149499 72291480.23201498 72291481.852535 0 0.0 2874.75362757551 0.0 0.0 0.0
51 72291481.852535 72291483.473055 72291485.093575 0 0.0 2874.75362757551 0.0 0.0 0.0
52 72291485.093575 72291486.714095 72291488.334615 0 0.0 2874.75362757551 0.0 0.0 0.0
53 72291488.33461499 72291489.95513499 72291491.575655 0 0.0 2874.75362757551 0.0 0.0 0.0
54 72291491.575655 72291493.19617501 72291494.816695 0 0.0 2874.75362757551 0.0 0.0 0.0
55 72291494.81669499 72291496.437215 72291498.057735 0 0.0 2874.75362757551 0.0 0.0 0.0
56 72291498.057735 72291499.67825499 72291501.298775 0 0.0 2874.75362757551 0.0 0.0 0.0
57 72291501.29877499 72291502.91929498 72291504.539815 0 0.0 2874.75362757551 0.0 0.0 0.0
58 72291504.539815 72291506.160335 72291507.780855 0 0.0 2874.75362757551 0.0 0.0 0.0
59 72291507.780855 72291509.401375 72291511.021895 0 0.0 2874.75362757551 0.0 0.0 0.0
60 72291511.02189499 72291512.64241499 72291514.262935 0 0.0 2874.75362757551 0.0 0.0 0.0
61 72291514.262935 72291515.88345501 72291517.503975 0 0.0 2874.75362757551 0.0 0.0 0.0
62 72291517.50397499 72291519.124495 72291520.745015 0 0.0 2874.75362757551 0.0 0.0 0.0
63 72291520.745015 72291522.36553499 72291523.986055 0 0.0 2874.75362757551 0.0 0.0 0.0
64 72291523.98605499 72291525.60657498 72291527.227095 0 0.0 2874.75362757551 0.0 0.0 0.0
65 72291527.227095 72291528.847615 72291530.468135 0 0.0 2874.75362757551 0.0 0.0 0.0
66 72291530.468135 72291532.088655 72291533.709175 0 0.0 2874.75362757551 0.0 0.0 0.0
67 72291533.70917499 72291535.32969499 72291536.950215 0 0.0 2874.75362757551 0.0 0.0 0.0
68 72291536.950215 72291538.57073501 72291540.191255 0 0.0 2874.75362757551 0.0 0.0 0.0
69 72291540.19125499 72291541.811775 72291543.432295 0 0.0 2874.75362757551 0.0 0.0 0.0
70 72291543.432295 72291545.05281499 72291546.673335 0 0.0 2874.75362757551 0.0 0.0 0.0
71 72291546.67333499 72291548.29385498 72291549.91437499 0 0.0 2874.75362757551 0.0 0.0 0.0
72 72291549.91437499 72291551.534895 72291553.155415 0 0.0 2874.75362757551 0.0 0.0 0.0
73 72291553.155415 72291554.775935 72291556.396455 0 0.0 2874.75362757551 0.0 0.0 0.0
74 72291556.39645499 72291558.01697499 72291559.637495 0 0.0 2874.75362757551 0.0 0.0 0.0
75 72291559.637495 72291561.258015 72291562.878535 0 0.0 2874.75362757551 0.0 0.0 0.0
76 72291562.87853499 72291564.499055 72291566.119575 0 0.0 2874.75362757551 0.0 0.0 0.0
77 72291566.119575 72291567.74009499 72291569.360615 0 0.0 2874.75362757551 0.0 0.0 0.0
78 72291569.360615 72291570.98113501 72291572.601655 0 0.0 2874.75362757551 0.0 0.0 0.0
79 72291572.60165499 72291574.222175 72291575.842695 0 0.0 2874.75362757551 0.0 0.0 0.0
80 72291575.842695 72291577.463215 72291579.083735 0 0.0 2874.75362757551 0.0 0.0 0.0
81 72291579.08373499 72291580.70425498 72291582.324775 0 0.0 2874.75362757551 0.0 0.0 0.0
82 72291582.324775 72291583.945295 72291585.565815 0 0.0 2874.75362757551 0.0 0.0 0.0
83 72291585.56581499 72291587.186335 72291588.806855 0 0.0 2874.75362757551 0.0 0.0 0.0
84 72291588.806855 72291590.42737499 72291592.047895 0 0.0 2874.75362757551 0.0 0.0 0.0
85 72291592.047895 72291593.66841501 72291595.288935 0 0.0 2874.75362757551 0.0 0.0 0.0
86 72291595.28893499 72291596.909455 72291598.529975 0 0.0 2874.75362757551 0.0 0.0 0.0
87 72291598.529975 72291600.150495 72291601.771015 0 0.0 2874.75362757551 0.0 0.0 0.0
88 72291601.77101499 72291603.39153498 72291605.012055 0 0.0 2874.75362757551 0.0 0.0 0.0
89 72291605.012055 72291606.632575 72291608.253095 0 0.0 2874.75362757551 0.0 0.0 0.0
90 72291608.25309499 72291609.873615 72291611.49413499 0 0.0 2874.75362757551 0.0 0.0 0.0
91 72291611.49413499 72291613.11465499 72291614.735175 0 0.0 2874.75362757551 0.0 0.0 0.0
92 72291614.735175 72291616.35569501 72291617.976215 0 0.0 2874.75362757551 0.0 0.0 0.0
93 72291617.97621499 72291619.596735 72291621.217255 0 0.0 2874.75362757551 0.0 0.0 0.0
94 72291621.217255 72291622.83777499 72291624.458295 0 0.0 2874.75362757551 0.0 0.0 0.0
95 72291624.45829499 72291626.07881498 72291627.699335 0 0.0 2874.75362757551 0.0 0.0 0.0
96 72291627.699335 72291629.319855 72291630.940375 0 0.0 2874.75362757551 0.0 0.0 0.0
97 72291630.940375 72291632.560895 72291634.181415 0 0.0 2874.75362757551 0.0 0.0 0.0
98 72291634.18141499 72291635.80193499 72291637.422455 0 0.0 2874.75362757551 0.0 0.0 0.0
99 72291637.422455 72291639.04297501 72291640.663495 0 0.0 2874.75362757551 0.0 0.0 0.0
100 72291640.66349499 72291642.284015 72291643.904535 0 0.0 2874.75362757551 0.0 0.0 0.0
101 72291643.904535 72291645.52505499 72291647.145575 0 0.0 2874.75362757551 0.0 0.0 0.0
102 72291647.14557499 72291648.76609498 72291650.386615 0 0.0 2874.75362757551 0.0 0.0 0.0
103 72291650.386615 72291652.007135 72291653.627655 0 0.0 2874.75362757551 0.0 0.0 0.0
104 72291653.627655 72291655.248175 72291656.868695 0 0.0 2874.75362757551 0.0 0.0 0.0
105 72291656.86869499 72291658.48921499 72291660.109735 0 0.0 2874.75362757551 0.0 0.0 0.0
106 72291660.109735 72291661.73025501 72291663.350775 0 0.0 2874.75362757551 0.0 0.0 0.0
107 72291663.35077499 72291664.971295 72291666.591815 0 0.0 2874.75362757551 0.0 0.0 0.0
108 72291666.591815 72291668.21233499 72291669.832855 0 0.0 2874.75362757551 0.0 0.0 0.0
109 72291669.83285499 72291671.45337498 72291673.07389499 0 0.0 2874.75362757551 0.0 0.0 0.0
110 72291673.07389499 72291674.694415 72291676.314935 0 0.0 2874.75362757551 0.0 0.0 0.0
